Country,Population,Birth_Rate,Life_expectancy,Latitude,Longitude,continent,date,total_cases,total_deaths,total_vaccinations,total_tests,new_cases,2022_Population,2020_Population,Rank,Growth_Rate,Area,Density
Estonia,"1,331,824",10.9,78.2,58.595272,25.013607,Europe,2/22/2021,58445,540,91681,905402,829,1326062,1329444,156,0.998,45227,29.3201
Slovenia,"2,087,946",9.4,81,46.151241,14.995463,Europe,2/22/2021,185014,3784,150639,890360,247,2119844,2117641,148,1.0002,20273,104.5649
United States,"328,239,523",11.6,78.5,37.09024,-95.712891,North America,2/22/2021,28329496,501441,74176840,338545132,55339,338289857,335942003,3,1.0038,9372610,36.0935
Canada,"36,991,981",10.1,81.9,56.130366,-106.346771,North America,2/22/2021,853039,22229,1585896,23823141,3575,38454327,37888705,39,1.0078,9984670,3.8513
Sri Lanka,"21,803,000",15.83,76.8,7.873054,80.771797,Asia,2/22/2021,80517,450,354352,2040092,518,21832143,21715079,61,1.0027,65610,332.7563
Bolivia,"11,513,100",21.75,71.2,-16.290154,-63.588653,South America,2/22/2021,243176,11470,10511,678008,884,12224110,11936162,80,1.012,1098581,11.1272
Ecuador,"17,373,662",19.72,76.8,-1.831239,-78.183406,South America,2/22/2021,274968,15547,47115,921063,295,18001000,17588595,67,1.0114,276841,65.0229
United Arab Emirates,"9,770,529",10.33,77.8,23.424076,53.847818,Asia,2/22/2021,372530,1140,5557793,29516558,2105,9441129,9287289,97,1.0081,83600,112.9322
Belgium,"11,484,055",10.3,81.6,50.503887,4.469936,Europe,2/22/2021,755594,21923,763190,9252722,1121,11655930,11561717,81,1.0038,30528,381.8111
Trinidad and Tobago,"1,394,973",12.94,73.4,10.691803,-61.222503,North America,2/22/2021,7682,139,440,93810,2,1531044,1518147,153,1.0035,5130,298.4491
Iceland,"361,313",12,82.7,64.963051,-19.020835,Europe,2/22/2021,6049,29,27762,275710,4,372899,366669,179,1.0069,103000,3.6204
Argentina,"44,938,712",17.02,76.5,-38.416097,-63.616672,South America,2/22/2021,2069751,51359,722234,7563096,5417,45510318,45036032,33,1.0052,2780400,16.3683
Greece,"10,716,322",8.1,81.3,39.074208,21.824312,Europe,2/22/2021,180672,6321,730410,4958128,870,10384971,10512232,90,0.9942,131990,78.68
Luxembourg,"645,397",10.3,82.1,49.815273,6.129583,Europe,2/22/2021,54172,628,31939,2068183,390,647599,630399,168,1.0129,2586,250.425
Peru,"32,510,453",17.95,76.5,-9.189967,-75.015152,South America,2/22/2021,1283309,118228,233006,7281747,0,34049588,33304756,44,1.0099,1285216,26.4933
Morocco,"36,910,560",18.94,76.5,31.791702,-7.09262,Africa,2/22/2021,481263,8559,2575684,5111873,108,37457971,36688772,40,1.0103,446550,83.883
Costa Rica,"5,047,561",13.97,80.1,9.748917,-83.753428,North America,2/22/2021,202674,2782,101183,559337,996,5180829,5123105,124,1.0052,51100,101.3861
Italy,"60,297,396",7.3,82.9,41.87194,12.56738,Europe,2/22/2021,2818863,95992,3733961,38229611,9617,59037474,59500579,25,0.9966,301336,195.9191
Hungary,"9,769,949",9.6,75.8,47.162494,19.503304,Europe,2/22/2021,405646,14347,662816,3068700,2623,9967308,9750573,94,1.0265,93028,107.1431
Albania,"2,854,191",11.78,78.5,41.153332,20.168331,Europe,2/22/2021,101285,1681,6728,421412,1039,2842321,2866849,138,0.9957,28748,98.8702
Saudi Arabia,"34,268,528",17.8,75,23.885942,45.079162,Asia,2/22/2021,375333,6466,600798,13418416,327,36408820,35997107,41,1.0128,2149690,16.9368
New Zealand,"4,841,000",11.98,81.9,-40.900557,174.885971,Oceania,2/22/2021,2363,26,616,1662321,6,5185288,5061133,123,1.0108,270467,19.1716
Bangladesh,"167,310,838",18.18,72.3,23.684994,90.356331,Asia,2/22/2021,543717,8356,2308157,3955847,366,171186372,167420951,8,1.0108,147570,1160.035
Malta,"502,653",9.2,82.3,35.937496,14.375416,Europe,2/22/2021,21085,305,66334,678160,193,533286,515357,173,1.0124,316,1687.6139
Turkey,"83,429,615",16.03,77.4,38.963745,35.243322,Asia,2/22/2021,2646526,28138,6837302,32396708,8104,85341241,84135428,18,1.0067,783562,108.9145
Jordan,"10,101,694",21.98,74.4,30.585164,36.238414,Asia,2/22/2021,368278,4570,80000,4405368,4550,11285869,10928721,83,1.0123,89342,126.3221
Portugal,"10,269,417",8.5,81.3,39.399872,-8.224454,Europe,2/22/2021,798074,16023,737479,8078642,549,10270865,10298192,92,0.9981,92090,111.5307
Israel,"9,053,300",20.8,82.8,31.046051,34.851612,Asia,2/22/2021,754998,5596,7552190,12244200,4955,9038309,8757489,98,1.0155,20770,435.1617
Poland,"37,970,874",10.2,77.6,51.919438,19.145136,Europe,2/22/2021,1642658,42188,2759436,9258891,3891,39857145,38428366,37,1.0404,312679,127.4698
Spain,"47,076,781",7.9,83.3,40.463667,-3.74922,Europe,2/22/2021,3153971,67636,3165191,33192544,20849,47558630,47363807,30,1.0015,505992,93.9909
Mexico,"126,014,024",17.6,75,23.634501,-102.552784,North America,2/22/2021,2043632,180536,1733404,5095436,2252,127504125,125998302,10,1.0063,1964375,64.9082
Mexico,"126,014,024",17.6,75,23.634501,-102.552784,North America,2/23/2021,2052266,181809,1801156,5124872,8634,127504125,125998302,10,1.0063,1964375,64.9082
Bulgaria,"6,975,761",8.9,74.9,42.733883,25.48583,Europe,2/23/2021,240391,9978,148226,1602871,1800,6781953,6979175,108,0.9849,110879,61.1654
Cyprus,"1,198,575",10.46,80.8,35.126413,33.429859,Europe,2/23/2021,33902,231,64562,2115160,131,1251488,1237537,158,1.0059,9251,135.2814
Denmark,"5,818,553",10.6,81,56.26392,9.501785,Europe,2/23/2021,208556,2343,484797,16225099,529,5882261,5825641,115,1.0048,43094,136.4984
Paraguay,"7,044,636",20.57,74.1,-23.442503,-58.443832,South America,2/23/2021,153790,3101,546,733880,1132,6780744,6618695,109,1.0115,406752,16.6705
Estonia,"1,331,824",10.9,78.2,58.595272,25.013607,Europe,2/23/2021,59407,553,96385,911310,962,1326062,1329444,156,0.998,45227,29.3201
Panama,"4,246,439",18.98,78.3,8.537981,-80.782127,North America,2/23/2021,337805,5772,64636,1862159,718,4408581,4294396,128,1.0132,75417,58.4561
South Africa,"58,558,270",20.51,63.9,-30.559482,22.937506,Africa,2/23/2021,1505586,49413,32315,8932950,998,59893885,58801927,24,1.0084,1221037,49.0517
New Zealand,"4,841,000",11.98,81.9,-40.900557,174.885971,Oceania,2/23/2021,2365,26,973,1666446,2,5185288,5061133,123,1.0108,270467,19.1716
Peru,"32,510,453",17.95,76.5,-9.189967,-75.015152,South America,2/23/2021,1286757,118925,260261,7332078,3448,34049588,33304756,44,1.0099,1285216,26.4933
Zimbabwe,"14,645,468",30.68,61.2,-19.015438,29.154857,Africa,2/23/2021,35910,1448,4041,372034,48,16320537,15669666,74,1.0204,390757,41.7665
Slovenia,"2,087,946",9.4,81,46.151241,14.995463,Europe,2/23/2021,185916,3792,152175,895676,902,2119844,2117641,148,1.0002,20273,104.5649
Morocco,"36,910,560",18.94,76.5,31.791702,-7.09262,Africa,2/23/2021,481709,8574,2667091,5120380,446,37457971,36688772,40,1.0103,446550,83.883
Brazil,"212,559,417",13.92,75.7,-14.235004,-51.92528,South America,2/23/2021,10269248,248790,7551676,34308759,63585,215313498,213196304,7,1.0046,8515767,25.2841
Serbia,"6,944,975",9.2,75.5,44.016521,21.005859,Europe,2/23/2021,442853,4366,1300330,2873176,3257,7221365,7358005,105,0.9897,88361,81.7257
Malta,"502,653",9.2,82.3,35.937496,14.375416,Europe,2/23/2021,21306,306,68779,681434,221,533286,515357,173,1.0124,316,1687.6139
Argentina,"44,938,712",17.02,76.5,-38.416097,-63.616672,South America,2/23/2021,2077228,51510,746615,7612717,7477,45510318,45036032,33,1.0052,2780400,16.3683
Sri Lanka,"21,803,000",15.83,76.8,7.873054,80.771797,Asia,2/23/2021,81009,453,366907,2053806,492,21832143,21715079,61,1.0027,65610,332.7563
Chile,"18,952,038",12.43,80,-35.675147,-71.542969,South America,2/23/2021,805317,20151,3111794,9115444,2308,19603733,19300315,65,1.0057,756102,25.9274
Norway,"5,347,896",10.4,82.8,60.472024,8.468946,Europe,2/23/2021,69148,608,422126,3699834,390,5434319,5379839,120,1.0058,323802,16.7828
Canada,"36,991,981",10.1,81.9,56.130366,-106.346771,North America,2/23/2021,856062,22272,1635545,23892820,3023,38454327,37888705,39,1.0078,9984670,3.8513
Australia,"25,766,605",12.6,82.7,-25.274398,133.775136,Oceania,2/23/2021,28939,909,6914,14133828,2,26177413,25670051,55,1.0099,7692024,3.4032
Portugal,"10,269,417",8.5,81.3,39.399872,-8.224454,Europe,2/23/2021,799106,16086,751519,8110219,1032,10270865,10298192,92,0.9981,92090,111.5307
Colombia,"50,339,443",14.88,77.1,4.570868,-74.297333,South America,2/23/2021,2233589,59118,48150,11222217,3926,51874024,50930662,28,1.0069,1141748,45.4339
Senegal,"16,296,364",34.52,67.7,14.497401,-14.452362,Africa,2/23/2021,33242,832,82,386938,143,17316449,16436119,72,1.0261,196722,88.025
Bangladesh,"167,310,838",18.18,72.3,23.684994,90.356331,Asia,2/23/2021,544116,8374,2491053,3968595,399,171186372,167420951,8,1.0108,147570,1160.035
Turkey,"83,429,615",16.03,77.4,38.963745,35.243322,Asia,2/23/2021,2655633,28213,7289498,32520442,9107,85341241,84135428,18,1.0067,783562,108.9145
Lithuania,"2,786,844",10,75.7,55.169438,23.881275,Europe,2/23/2021,194833,3189,205932,2093130,500,2750055,2820267,141,0.9869,65300,42.1142
Switzerland,"8,574,832",10,83.6,46.818188,8.227512,Europe,2/23/2021,551355,9969,731037,4577417,1131,8740472,8638613,101,1.0056,41284,211.7157
Latvia,"1,912,789",10,74.7,56.879635,24.603189,Europe,2/23/2021,82462,1570,51154,1393445,669,1850651,1897052,151,0.9876,64559,28.666
Hungary,"9,769,949",9.6,75.8,47.162494,19.503304,Europe,2/23/2021,407274,14450,679850,3078026,1628,9967308,9750573,94,1.0265,93028,107.1431
Israel,"9,053,300",20.8,82.8,31.046051,34.851612,Asia,2/23/2021,759572,5634,7699933,12314697,4574,9038309,8757489,98,1.0155,20770,435.1617
Bolivia,"11,513,100",21.75,71.2,-16.290154,-63.588653,South America,2/23/2021,244380,11508,11331,685334,1204,12224110,11936162,80,1.012,1098581,11.1272
Liechtenstein,"38,019",9.9,83,47.1410392,9.520935,Europe,2/23/2021,2627,55,2223,27771,3,39327,38756,216,1.0074,160,245.7937
Ecuador,"17,373,662",19.72,76.8,-1.831239,-78.183406,South America,2/23/2021,275780,15567,47127,923364,812,18001000,17588595,67,1.0114,276841,65.0229
United Arab Emirates,"9,770,529",10.33,77.8,23.424076,53.847818,Asia,2/23/2021,375535,1145,5668264,29691842,3005,9441129,9287289,97,1.0081,83600,112.9322
Greece,"10,716,322",8.1,81.3,39.074208,21.824312,Europe,2/23/2021,182783,6343,762624,5058671,2111,10384971,10512232,90,0.9942,131990,78.68
Spain,"47,076,781",7.9,83.3,40.463667,-3.74922,Europe,2/23/2021,3161432,68079,3284678,33346684,7461,47558630,47363807,30,1.0015,505992,93.9909
Italy,"60,297,396",7.3,82.9,41.87194,12.56738,Europe,2/23/2021,2832162,96348,3840986,38533461,13299,59037474,59500579,25,0.9966,301336,195.9191
India,"1,366,417,754",17.86,69.4,20.593684,78.96288,Asia,2/23/2021,11030176,156567,11907392,212230431,13742,1417173173,1396387127,2,1.0068,3287590,431.0675
Maldives,"530,953",14.2,78.6,3.202778,73.22068,Asia,2/23/2021,19038,60,85110,495922,108,523787,514438,174,1.0045,300,1745.9567
Belgium,"11,484,055",10.3,81.6,50.503887,4.469936,Europe,2/23/2021,757696,21956,783630,9307760,2102,11655930,11561717,81,1.0038,30528,381.8111
United Kingdom,"66,834,405",11,81.3,55.378051,-3.435973,Europe,2/23/2021,4138667,121390,18911978,79753477,8493,67508936,67059474,21,1.0034,242900,277.9289
Romania,"19,356,544",9.6,75.4,45.943161,24.96676,Europe,2/23/2021,784711,20013,1430017,6167584,3382,19659267,19442038,64,1.0171,238391,82.4665
United States,"328,239,523",11.6,78.5,37.09024,-95.712891,North America,2/23/2021,28402730,503717,76111646,340198507,73234,338289857,335942003,3,1.0038,9372610,36.0935
Luxembourg,"645,397",10.3,82.1,49.815273,6.129583,Europe,2/23/2021,54354,629,33384,2080618,182,647599,630399,168,1.0129,2586,250.425
Iceland,"361,313",12,82.7,64.963051,-19.020835,Europe,2/23/2021,6049,29,27933,276144,0,372899,366669,179,1.0069,103000,3.6204
France,"67,059,887",11.3,82.5,46.227638,2.213749,Europe,2/23/2021,3671019,85056,4144376,51686353,20185,64626628,64480053,23,1.0015,551695,117.1419
Slovenia,"2,087,946",9.4,81,46.151241,14.995463,Europe,2/24/2021,187005,3802,159186,900241,1089,2119844,2117641,148,1.0002,20273,104.5649
Latvia,"1,912,789",10,74.7,56.879635,24.603189,Europe,2/24/2021,83445,1587,55495,1406036,983,1850651,1897052,151,0.9876,64559,28.666
Portugal,"10,269,417",8.5,81.3,39.399872,-8.224454,Europe,2/24/2021,800586,16136,777939,8141454,1480,10270865,10298192,92,0.9981,92090,111.5307
Ukraine,"44,385,155",8.7,71.6,48.379433,31.16558,Europe,2/24/2021,1364861,26847,159,6772495,5990,39701739,43909666,38,0.912,603500,65.7858
Belgium,"11,484,055",10.3,81.6,50.503887,4.469936,Europe,2/24/2021,760809,21988,807156,9357026,3113,11655930,11561717,81,1.0038,30528,381.8111
Ecuador,"17,373,662",19.72,76.8,-1.831239,-78.183406,South America,2/24/2021,278779,15634,47576,931981,2999,18001000,17588595,67,1.0114,276841,65.0229
New Zealand,"4,841,000",11.98,81.9,-40.900557,174.885971,Oceania,2/24/2021,2368,26,1786,1674282,3,5185288,5061133,123,1.0108,270467,19.1716
Morocco,"36,910,560",18.94,76.5,31.791702,-7.09262,Africa,2/24/2021,482128,8592,2948945,5129731,419,37457971,36688772,40,1.0103,446550,83.883
Estonia,"1,331,824",10.9,78.2,58.595272,25.013607,Europe,2/24/2021,60475,557,96848,916156,1068,1326062,1329444,156,0.998,45227,29.3201
Turkey,"83,429,615",16.03,77.4,38.963745,35.243322,Asia,2/24/2021,2665194,28285,7619695,32644457,9561,85341241,84135428,18,1.0067,783562,108.9145
Dominican Republic,"10,738,958",19.51,73.9,18.735693,-70.162651,North America,2/24/2021,236883,3066,26400,1192275,673,11228821,10999664,84,1.01,48671,230.7087
Senegal,"16,296,364",34.52,67.7,14.497401,-14.452362,Africa,2/24/2021,33453,840,4087,388978,211,17316449,16436119,72,1.0261,196722,88.025
Australia,"25,766,605",12.6,82.7,-25.274398,133.775136,Oceania,2/24/2021,28947,909,16629,14190604,8,26177413,25670051,55,1.0099,7692024,3.4032
Japan,"126,226,568",7.4,84.2,36.204824,138.252924,Asia,2/24/2021,428294,7672,17888,7568454,921,123951692,125244761,11,0.9947,377930,327.9753
Paraguay,"7,044,636",20.57,74.1,-23.442503,-58.443832,South America,2/24/2021,154904,3119,1001,737189,1114,6780744,6618695,109,1.0115,406752,16.6705
United Kingdom,"66,834,405",11,81.3,55.378051,-3.435973,Europe,2/24/2021,4148605,121832,19392553,80492020,9938,67508936,67059474,21,1.0034,242900,277.9289
Greece,"10,716,322",8.1,81.3,39.074208,21.824312,Europe,2/24/2021,184686,6371,794347,5062886,1903,10384971,10512232,90,0.9942,131990,78.68
Chile,"18,952,038",12.43,80,-35.675147,-71.542969,South America,2/24/2021,807872,20173,3198083,9144328,2555,19603733,19300315,65,1.0057,756102,25.9274
Croatia,"4,067,500",9,78.1,45.1,15.2,Europe,2/24/2021,241048,5477,184076,1321336,688,4030358,4096868,130,0.9927,56594,71.2153
Mexico,"126,014,024",17.6,75,23.634501,-102.552784,North America,2/24/2021,2060908,182815,1900784,5153090,8642,127504125,125998302,10,1.0063,1964375,64.9082
United Arab Emirates,"9,770,529",10.33,77.8,23.424076,53.847818,Asia,2/24/2021,378637,1164,5761463,29871071,3102,9441129,9287289,97,1.0081,83600,112.9322
Kazakhstan,"18,513,930",21.77,73.2,48.019573,66.923684,Asia,2/24/2021,259478,3311,22294,7419449,869,19397998,18979243,66,1.0105,2724900,7.1188
Italy,"60,297,396",7.3,82.9,41.87194,12.56738,Europe,2/24/2021,2848564,96666,3963739,38873708,16402,59037474,59500579,25,0.9966,301336,195.9191
Bolivia,"11,513,100",21.75,71.2,-16.290154,-63.588653,South America,2/24/2021,245719,11547,12935,694711,1339,12224110,11936162,80,1.012,1098581,11.1272
Israel,"9,053,300",20.8,82.8,31.046051,34.851612,Asia,2/24/2021,763756,5660,7824062,12388394,4184,9038309,8757489,98,1.0155,20770,435.1617
Liechtenstein,"38,019",9.9,83,47.1410392,9.520935,Europe,2/24/2021,2633,55,2223,27963,6,39327,38756,216,1.0074,160,245.7937
Norway,"5,347,896",10.4,82.8,60.472024,8.468946,Europe,2/24/2021,69489,620,456643,3718080,341,5434319,5379839,120,1.0058,323802,16.7828
Luxembourg,"645,397",10.3,82.1,49.815273,6.129583,Europe,2/24/2021,54678,632,34775,2090321,324,647599,630399,168,1.0129,2586,250.425
Spain,"47,076,781",7.9,83.3,40.463667,-3.74922,Europe,2/24/2021,3170644,68468,3436158,33493469,9212,47558630,47363807,30,1.0015,505992,93.9909
France,"67,059,887",11.3,82.5,46.227638,2.213749,Europe,2/24/2021,3702538,85333,4285331,52015233,31519,64626628,64480053,23,1.0015,551695,117.1419
Malaysia,"32,447,385",16.75,76,4.210484,101.975766,Asia,2/24/2021,291774,1093,66,8270868,3545,33938221,33199993,45,1.0109,330803,102.5934
Serbia,"6,944,975",9.2,75.5,44.016521,21.005859,Europe,2/24/2021,446313,4383,1343718,2888376,3460,7221365,7358005,105,0.9897,88361,81.7257
Peru,"32,510,453",17.95,76.5,-9.189967,-75.015152,South America,2/24/2021,1293497,119575,283151,7381274,6740,34049588,33304756,44,1.0099,1285216,26.4933
Saudi Arabia,"34,268,528",17.8,75,23.885942,45.079162,Asia,2/24/2021,376021,6475,639587,13509412,353,36408820,35997107,41,1.0128,2149690,16.9368
Bangladesh,"167,310,838",18.18,72.3,23.684994,90.356331,Asia,2/24/2021,544544,8379,2673038,3984747,428,171186372,167420951,8,1.0108,147570,1160.035
Denmark,"5,818,553",10.6,81,56.26392,9.501785,Europe,2/24/2021,209079,2345,499895,16360999,523,5882261,5825641,115,1.0048,43094,136.4984
Sri Lanka,"21,803,000",15.83,76.8,7.873054,80.771797,Asia,2/24/2021,81467,457,393469,2066004,458,21832143,21715079,61,1.0027,65610,332.7563
Canada,"36,991,981",10.1,81.9,56.130366,-106.346771,North America,2/24/2021,859121,22322,1682122,23961860,3059,38454327,37888705,39,1.0078,9984670,3.8513
India,"1,366,417,754",17.86,69.4,20.593684,78.96288,Asia,2/24/2021,11046914,156705,12366633,213036275,16738,1417173173,1396387127,2,1.0068,3287590,431.0675
South Africa,"58,558,270",20.51,63.9,-30.559482,22.937506,Africa,2/24/2021,1507448,49523,41809,8967460,1862,59893885,58801927,24,1.0084,1221037,49.0517
Poland,"37,970,874",10.2,77.6,51.919438,19.145136,Europe,2/24/2021,1661109,42808,2990683,9361567,12147,39857145,38428366,37,1.0404,312679,127.4698
Brazil,"212,559,417",13.92,75.7,-14.235004,-51.92528,South America,2/24/2021,10334634,250236,7799000,34326575,65386,215313498,213196304,7,1.0046,8515767,25.2841
Bulgaria,"6,975,761",8.9,74.9,42.733883,25.48583,Europe,2/24/2021,242124,10026,168462,1615896,1733,6781953,6979175,108,0.9849,110879,61.1654
United States,"328,239,523",11.6,78.5,37.09024,-95.712891,North America,2/24/2021,28477495,506981,78636207,341895865,74765,338289857,335942003,3,1.0038,9372610,36.0935
Panama,"4,246,439",18.98,78.3,8.537981,-80.782127,North America,2/24/2021,338701,5789,79989,1872237,896,4408581,4294396,128,1.0132,75417,58.4561
Colombia,"50,339,443",14.88,77.1,4.570868,-74.297333,South America,2/24/2021,2237542,59260,50524,11266013,3953,51874024,50930662,28,1.0069,1141748,45.4339
Switzerland,"8,574,832",10,83.6,46.818188,8.227512,Europe,2/24/2021,552698,9980,759357,4603787,1343,8740472,8638613,101,1.0056,41284,211.7157
Hungary,"9,769,949",9.6,75.8,47.162494,19.503304,Europe,2/24/2021,410129,14552,719146,3101425,2855,9967308,9750573,94,1.0265,93028,107.1431
Maldives,"530,953",14.2,78.6,3.202778,73.22068,Asia,2/24/2021,19162,60,90865,500159,124,523787,514438,174,1.0045,300,1745.9567
Malta,"502,653",9.2,82.3,35.937496,14.375416,Europe,2/24/2021,21532,308,71562,684231,226,533286,515357,173,1.0124,316,1687.6139
Argentina,"44,938,712",17.02,76.5,-38.416097,-63.616672,South America,2/24/2021,2085411,51650,780455,7664409,8183,45510318,45036032,33,1.0052,2780400,16.3683
Zimbabwe,"14,645,468",30.68,61.2,-19.015438,29.154857,Africa,2/24/2021,35960,1456,6115,373838,50,16320537,15669666,74,1.0204,390757,41.7665
Lithuania,"2,786,844",10,75.7,55.169438,23.881275,Europe,2/24/2021,195481,3200,217705,2101262,648,2750055,2820267,141,0.9869,65300,42.1142
Morocco,"36,910,560",18.94,76.5,31.791702,-7.09262,Africa,2/25/2021,482514,8598,3204105,5140209,386,37457971,36688772,40,1.0103,446550,83.883
Senegal,"16,296,364",34.52,67.7,14.497401,-14.452362,Africa,2/25/2021,33741,852,11749,391525,288,17316449,16436119,72,1.0261,196722,88.025
Romania,"19,356,544",9.6,75.4,45.943161,24.96676,Europe,2/25/2021,791971,20167,1478492,6238795,3923,19659267,19442038,64,1.0171,238391,82.4665
Iceland,"361,313",12,82.7,64.963051,-19.020835,Europe,2/25/2021,6049,29,31451,277066,0,372899,366669,179,1.0069,103000,3.6204
Serbia,"6,944,975",9.2,75.5,44.016521,21.005859,Europe,2/25/2021,449901,4398,1375872,2903450,3588,7221365,7358005,105,0.9897,88361,81.7257
